,Investigation Type,Event Date,Location,Country,Airport Name,Injury Severity,Aircraft Damage,Make,Model,Amateur Built,Number Of Engines,Engine Type,Purpose Of Flight,Total Fatal Injuries,Total Serious Injuries,Total Minor Injuries,Total Uninjured,Weather Condition,Broad Phase Of Flight,Total Passengers,Make-Model
77799,Accident,2016-01-19,"Wichita, KS",United States,COLONEL JAMES JABARA,Fatal,Substantial,Socata,TBM700,No,1.0,Turbo Prop,Business,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,Socata TBM700
77816,Accident,2016-01-27,"Bakersfield, CA",United States,Meadows Field,Fatal,Substantial,Cessna,340A,No,2.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,Cessna 340A
77819,Accident,2016-01-27,"Lawrenceville, GA",United States,GWINNETT COUNTY - BRISCOE FIEL,Fatal,Substantial,Pilatus,PC12,No,1.0,Turbo Prop,Business,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,Pilatus PC12
77865,Accident,2016-02-11,"Springville, CA",United States,Visalia,Fatal,Destroyed,Flight Design Gmbh,CTLS,No,1.0,Reciprocating,Public Aircraft - Local,2.0,0.0,0.0,0.0,VMC,Unknown,2.0,Flight Design Gmbh CTLS
77890,Accident,2016-02-19,"Marshville, NC",United States,Unknown,Fatal,Substantial,Beech,A36,No,1.0,Reciprocating,Business,1.0,0.0,0.0,0.0,VMC,Unknown,1.0,Beech A36
77896,Accident,2016-02-22,"Saint Francois, Guadeloupe",Guadeloupe,Unknown,Fatal,Destroyed,Piper,PA23,No,2.0,Unknown,Positioning,0.0,0.0,0.0,1.0,Unknown,Unknown,1.0,Piper PA23
77967,Incident,2016-03-14,"Lugano, Eswatini",Eswatini,Lugano,Fatal,Minor,Cessna,525,No,2.0,Unknown,Executive/corporate,0.0,0.0,0.0,6.0,Unknown,Unknown,6.0,Cessna 525
77969,Accident,2016-03-14,"Rome, GA",United States,RICHARD B RUSSELL REGIONAL - J,Fatal,Substantial,Raytheon Aircraft Company,400A,No,2.0,Turbo Fan,Positioning,0.0,2.0,0.0,0.0,VMC,Unknown,2.0,Raytheon Aircraft Company 400A
78084,Accident,2016-04-12,"Hampshire, United Kingdom",United Kingdom,Daedalus Airfield,Fatal,Substantial,Piper,PA32R,No,1.1114300626304803,Unknown,Unknown,0.0,1.0,0.0,0.0,Unknown,Unknown,1.0,Piper PA32R
78287,Accident,2016-05-24,"Texarkana, AR",United States,Unknown,Fatal,Substantial,Cessna,501,No,2.0,Turbo Fan,Executive/corporate,0.0,3.0,0.0,1.0,VMC,Unknown,4.0,Cessna 501
78353,Accident,2016-06-06,"Fairbanks, AK",United States,Unknown,Fatal,Substantial,Air Tractor Inc,AT 802,No,1.0,Turbo Prop,Other Work Use,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,Air Tractor Inc AT 802
78388,Accident,2016-06-10,"Apopka, FL",United States,Orlando Apopka Airport,Fatal,Substantial,Cessna,310,No,2.0,Reciprocating,Flight Test,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,Cessna 310
78430,Accident,2016-06-17,"Goodnews Bay, AK",United States,GOODNEWS,Fatal,Substantial,Cessna,207,No,1.0,Reciprocating,Positioning,0.0,0.0,1.0,0.0,IMC,Unknown,1.0,Cessna 207
78451,Accident,2016-06-19,"South Bimini, Bahamas",Bahamas,Unknown,Fatal,Destroyed,Piper,PA 23-250,No,2.0,Reciprocating,Flight Test,2.0,0.0,0.0,0.0,Unknown,Unknown,2.0,Piper PA 23-250
78483,Accident,2016-06-25,"Fresh Creek, Bahamas",Bahamas,Fresh Creek Airport,Fatal,Substantial,Cessna,U206,No,1.1114300626304803,Unknown,Unknown,0.0,0.0,0.0,1.0,UNK,Unknown,1.0,Cessna U206
78630,Accident,2016-07-19,"Illiamna, AK",United States,Unknown,Fatal,Substantial,Cessna,A185,No,1.0,Reciprocating,Business,0.0,0.0,0.0,4.0,VMC,Unknown,4.0,Cessna A185
78700,Accident,2016-07-31,"Sleetmute, AK",United States,SLEETMUTE,Fatal,Substantial,Cessna,U206G,No,1.0,Reciprocating,Business,0.0,0.0,0.0,5.0,VMC,Unknown,5.0,Cessna U206G
78807,Accident,2016-08-17,"Sleetmute, AK",United States,Alaska Adventures Airstrip,Fatal,Substantial,Cessna,U206,No,1.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,Cessna U206
78815,Accident,2016-08-19,"Klamath Falls, OR",United States,CRATER LAKE-KLAMATH RGNL,Fatal,Substantial,Cessna,A185,No,1.0,Reciprocating,Public Aircraft - State,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,Cessna A185
78842,Accident,2016-08-25,"Cave-In-Rock, IL",United States,Unknown,Fatal,Substantial,Cessna,U206G,No,1.0,Turbo Prop,Public Aircraft - State,0.0,1.0,1.0,0.0,VMC,Unknown,2.0,Cessna U206G
78852,Accident,2016-08-26,"Wichita Falls, TX",United States,KICKAPOO DOWNTOWN,Fatal,Substantial,Beech,58,No,2.0,Reciprocating,Flight Test,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,Beech 58
78875,Accident,2016-08-31,"Sparks, NV",United States,Reno/Tahoe International,Fatal,Destroyed,Beech,A36,No,1.0,Reciprocating,Business,2.0,0.0,0.0,0.0,VMC,Unknown,2.0,Beech A36
78883,Accident,2016-09-01,"Sorriso, Brazil",Brazil,Santa Anastacia Airport,Fatal,Destroyed,Air Tractor,AT502,No,1.0,Turbo Prop,Other Work Use,2.0,0.0,0.0,0.0,VMC,Unknown,2.0,Air Tractor AT502
78914,Accident,2016-09-06,"Wilson, AR",United States,Unknown,Fatal,Substantial,Air Tractor,AT802,No,1.0,Turbo Prop,Business,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,Air Tractor AT802
78997,Accident,2016-09-21,"Jackson, TN",United States,MC KELLAR-SIPES RGNL,Fatal,Substantial,Beech,B100,No,2.0,Turbo Prop,Business,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,Beech B100
79026,Accident,2016-09-26,"Kotzebue, AK",United States,Unknown,Fatal,Substantial,Piper,PA 18,No,1.0,Reciprocating,Business,0.0,0.0,0.0,1.0,IMC,Unknown,1.0,Piper PA 18
79071,Accident,2016-10-04,"Galesburg, IL",United States,GALESBURG MUNI,Fatal,Substantial,Cessna,T182,No,1.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,Cessna T182
79087,Accident,2016-10-06,"Hanna, WY",United States,Unknown,Fatal,Substantial,Piper,PA18,No,1.0,Reciprocating,Business,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,Piper PA18
79110,Accident,2016-10-13,"Pawtucket, RI",United States,NORTH CENTRAL STATE,Fatal,Substantial,Cessna,525,No,2.0,Turbo Fan,Business,0.0,0.0,0.0,6.0,IMC,Unknown,6.0,Cessna 525
79151,Accident,2016-10-20,"Anchorage, AK",United States,MERRILL FIELD,Fatal,Substantial,Cessna,A185,No,1.0,Reciprocating,Positioning,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,Cessna A185
79167,Accident,2016-10-23,"Kirksville, MO",United States,KIRKSVILLE RGNL,Fatal,Substantial,Cirrus,SR22,No,1.0,Reciprocating,Business,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,Cirrus SR22
79203,Accident,2016-10-31,"Baton Rouge, LA",United States,Baton Rouge Metropolitan,Fatal,Substantial,Cirrus Design Corp,SR22,No,1.0,Reciprocating,Business,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,Cirrus Design Corp SR22
79240,Accident,2016-11-12,"Bethel, AK",United States,Unknown,Fatal,Substantial,Piper,PA32R,No,1.0,Reciprocating,Public Aircraft - State,0.0,1.0,0.0,0.0,VMC,Unknown,1.0,Piper PA32R
79298,Accident,2016-12-01,"Fargo, ND",United States,Hector International,Fatal,Destroyed,Cessna,340,No,2.0,Reciprocating,Other Work Use,1.0,0.0,0.0,0.0,VMC,Unknown,1.0,Cessna 340
79299,Accident,2016-12-01,"Scottsdale, AZ",United States,SCOTTSDALE,Fatal,Substantial,Aero Commander,690,No,2.0,Turbo Prop,Positioning,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,Aero Commander 690
79319,Accident,2016-12-05,"Port Aransas, TX",United States,CORPUS CHRISTI INTL,Fatal,Substantial,Cessna,550,No,2.0,Turbo Fan,Positioning,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,Cessna 550
79383,Accident,2016-12-27,"Willows, CA",United States,WILLOWS-GLENN COUNTY,Fatal,Substantial,Air Tractor Inc,AT 602,No,1.1114300626304803,Turbo Prop,Positioning,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,Air Tractor Inc AT 602
79425,Accident,2017-01-11,"Green Bay, WI",United States,GREEN BAY-AUSTIN STRAUBEL INTL,Fatal,Substantial,Cessna,182T,No,1.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,Cessna 182T
79435,Accident,2017-01-14,"Coalinga, CA",United States,AGRO-WEST,Fatal,Substantial,Beech,B200,No,2.0,Turbo Prop,Positioning,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,Beech B200
79475,Accident,2017-01-27,"West Palm Beach, FL",United States,Palm Beach Int.,Fatal,Substantial,Beech,200,No,2.0,Turbo Prop,Positioning,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,Beech 200
79498,Accident,2017-02-03,"Ellendale, MN",United States,Unknown,Fatal,Substantial,Mooney,M20C,No,1.0,Reciprocating,Business,0.0,0.0,1.0,0.0,VMC,Unknown,1.0,Mooney M20C
79584,Accident,2017-02-25,"Waukesha, WI",United States,Waukesha County Airport,Fatal,Substantial,Cessna,340A,No,2.0,Reciprocating,Positioning,0.0,0.0,0.0,1.0,IMC,Unknown,1.0,Cessna 340A
79592,Accident,2017-02-27,"Bellingham, WA",United States,BELLINGHAM INTL,Fatal,Substantial,Socata,TBM700,No,1.0,Turbo Prop,Business,0.0,0.0,0.0,1.0,IMC,Unknown,1.0,Socata TBM700
79597,Accident,2017-02-28,"Prentiss, MS",United States,PRENTISS-JEFFERSON DAVIS COUNT,Fatal,Substantial,Air Tractor Inc,AT 802,No,1.0,Turbo Prop,Positioning,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,Air Tractor Inc AT 802
79605,Accident,2017-03-02,"Ft Lauderdale, FL",United States,FORT LAUDERDALE EXECUTIVE,Fatal,Substantial,Cessna,340,No,2.0,Reciprocating,Flight Test,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,Cessna 340
79626,Accident,2017-03-07,"Laramie, WY",United States,LARAMIE RGNL,Fatal,Substantial,Cirrus Design Corp,SR22,No,1.0,Reciprocating,Business,0.0,0.0,0.0,3.0,VMC,Unknown,3.0,Cirrus Design Corp SR22
79637,Accident,2017-03-11,"Reno, NV",United States,RENO/TAHOE INTL,Fatal,Substantial,Piper,AEROSTAR 602P,No,2.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,Piper AEROSTAR 602P
79683,Accident,2017-03-24,"Marietta, GA",United States,Unknown,Fatal,Destroyed,Cessna,500,No,2.0,Turbo Fan,Business,1.0,0.0,0.0,0.0,VMC,Unknown,1.0,Cessna 500
79713,Accident,2017-04-01,"Key Largo, FL",United States,Unknown,Fatal,Substantial,Icon Aircraft Inc,A5,No,1.0,Reciprocating,Business,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,Icon Aircraft Inc A5
79725,Accident,2017-04-05,"Detroit Lakes, MN",United States,Detroit Lakes Airport,Fatal,Substantial,Cessna,T210M,No,1.0,Reciprocating,Positioning,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,Cessna T210M
79735,Accident,2017-04-07,"Greensburg, IN",United States,Greensburg Municipal Airport,Fatal,Substantial,Piper,PA-22-135,No,1.0,Reciprocating,Business,0.0,1.0,0.0,2.0,VMC,Unknown,3.0,Piper PA-22-135
79769,Accident,2017-04-15,"Richfield, UT",United States,RICHFIELD MUNI,Fatal,Substantial,Raytheon Aircraft Company,B200,No,2.0,Turbo Prop,Positioning,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,Raytheon Aircraft Company B200
79779,Accident,2017-04-17,"Cascais, Portugal",Portugal,Cascais Municipal Aerodrome,Fatal,Destroyed,Piper,PA31T,No,2.0,Turbo Prop,Business,4.0,0.0,0.0,0.0,VMC,Unknown,4.0,Piper PA31T
79809,Accident,2017-04-25,"Huntsville, TX",United States,Unknown,Fatal,Destroyed,Cessna,421C,No,2.0,Reciprocating,Flight Test,1.0,0.0,0.0,0.0,VMC,Unknown,1.0,Cessna 421C
79868,Accident,2017-05-08,"Lake Berryessa, CA",United States,Unknown,Fatal,Substantial,Icon Aircraft Inc,A5,No,1.0,Reciprocating,Business,2.0,0.0,0.0,0.0,VMC,Unknown,2.0,Icon Aircraft Inc A5
79903,Accident,2017-05-15,"Teterboro, NJ",United States,Teterboro,Fatal,Destroyed,Learjet,35A,No,2.0,Turbo Fan,Positioning,2.0,0.0,0.0,0.0,VMC,Unknown,2.0,Learjet 35A
79997,Accident,2017-06-03,"San Carlos, CA",United States,SAN CARLOS,Fatal,Substantial,Cessna,T182,No,1.0,Reciprocating,Business,0.0,0.0,0.0,3.0,VMC,Unknown,3.0,Cessna T182
80188,Accident,2017-07-05,"Kankakee, IL",United States,GREATER KANKAKEE,Fatal,Substantial,Cessna,A188B,No,1.0,Reciprocating,Ferry,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,Cessna A188B
80231,Accident,2017-07-11,"Friday Harbor, WA",United States,FRIDAY HARBOR,Fatal,Substantial,Cessna,170,No,1.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,Cessna 170
80234,Accident,2017-07-13,"Tyler, TX",United States,Tyler-Pounds Regional,Fatal,Destroyed,Piper,PA31T,No,2.0,Turbo Prop,Business,2.0,0.0,0.0,0.0,VMC,Unknown,2.0,Piper PA31T
80468,Accident,2017-08-18,"Aniak, AK",United States,ANIAK,Fatal,Substantial,Cessna,A185,No,1.0,Reciprocating,Business,0.0,0.0,0.0,4.0,VMC,Unknown,4.0,Cessna A185
80529,Accident,2017-08-28,"Ellabell, GA",United States,Unknown,Fatal,Destroyed,Beech,A36,No,1.0,Reciprocating,Business,3.0,0.0,0.0,0.0,VMC,Unknown,3.0,Beech A36
80548,Accident,2017-09-01,"Harpswell, ME",United States,Unknown,Fatal,Substantial,Cessna,U206,No,1.0,Reciprocating,Positioning,0.0,1.0,0.0,0.0,VMC,Unknown,1.0,Cessna U206
80571,Accident,2017-09-04,"Kodiak, AK",United States,TRIDENT BASIN,Fatal,Substantial,Cessna,U206G,No,1.1114300626304803,Unknown,Business,0.0,0.0,0.0,4.0,VMC,Unknown,4.0,Cessna U206G
80591,Accident,2017-09-09,"Whitesburg, GA",United States,LYONS LANDING,Fatal,Substantial,Mooney,M20J,No,1.0,Reciprocating,Positioning,0.0,0.0,0.0,3.0,VMC,Unknown,3.0,Mooney M20J
80596,Accident,2017-09-09,"McKinney, TX",United States,McKinney National,Fatal,Substantial,Cessna,340,No,2.0,Reciprocating,Business,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,Cessna 340
80657,Accident,2017-09-21,"Istanbul, Turkey",Turkey,Istanbul Atatürk Airport,Fatal,Destroyed,Cessna,650,No,2.0,Turbo Fan,Executive/corporate,0.0,1.0,0.0,3.0,Unknown,Unknown,4.0,Cessna 650
80680,Accident,2017-09-25,"Tamuning,",United States,GUAM INTERNATIONAL AIRPORT,Fatal,Substantial,Cessna,172P,No,1.0,Reciprocating,Other Work Use,0.0,0.0,0.0,3.0,VMC,Unknown,3.0,Cessna 172P
80855,Accident,2017-11-10,"Goias, Brazil",Brazil,Unknown,Fatal,Destroyed,Quest Aircraft Company Llc,KODIAC 100,No,1.0,Turbo Prop,Unknown,0.0,3.0,1.0,0.0,UNK,Unknown,4.0,Quest Aircraft Company Llc KODIAC 100
80863,Accident,2017-11-12,"Grayslake, IL",United States,CAMPBELL,Fatal,Substantial,Cessna,T210N,No,1.0,Reciprocating,Business,0.0,0.0,0.0,1.0,IMC,Unknown,1.0,Cessna T210N
81030,Accident,2017-12-27,"Michigan City, IN",United States,Michigan City Municipal Airpor,Fatal,Substantial,Cessna,525A,No,2.0,Turbo Fan,Positioning,0.0,2.0,0.0,0.0,VMC,Unknown,2.0,Cessna 525A
81059,Accident,2018-01-12,"Elko, NV",United States,Unknown,Fatal,Destroyed,Piper,PA 23-250,No,2.0,Reciprocating,Positioning,1.0,0.0,0.0,0.0,UNK,Unknown,1.0,Piper PA 23-250
81060,Accident,2018-01-12,"Winnimucca, NV",United States,WINNEMUCCA MUNI,Fatal,Substantial,Cub Crafters Inc,CC18-180,No,1.0,Reciprocating,Ferry,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,Cub Crafters Inc CC18-180
81116,Accident,2018-01-27,"Williamsport, IN",United States,Unknown,Fatal,Destroyed,Cessna,172F,No,1.0,Reciprocating,Ferry,1.0,0.0,0.0,0.0,VMC,Unknown,1.0,Cessna 172F
81122,Accident,2018-01-29,"Farmington, PA",United States,Unknown,Fatal,Substantial,Cessna,P210N,No,1.0,Reciprocating,Business,0.0,1.0,0.0,0.0,IMC,Unknown,1.0,Cessna P210N
81157,Accident,2018-02-08,"Batesville, AR",United States,BATESVILLE RGNL,Fatal,Substantial,Beech,35,No,1.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,Beech 35
81207,Accident,2018-02-23,"Rossville, IN",United States,Unknown,Fatal,Destroyed,Cessna,441,No,1.1114300626304803,Turbo Prop,Business,3.0,0.0,0.0,0.0,IMC,Unknown,3.0,Cessna 441
81218,Accident,2018-02-25,"Newtok, AK",United States,NEWTOK,Fatal,Substantial,Cessna,207,No,1.0,Reciprocating,Positioning,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,Cessna 207
81221,Incident,2018-02-26,"Nuuk, Greenland",Greenland,Nuuk Airport,Fatal,Minor,Cirrus Design Corp,SF50,No,1.0,Turbo Fan,Ferry,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,Cirrus Design Corp SF50
81280,Accident,2018-03-13,"Orlando, FL",United States,KISSIMMEE GATEWAY,Fatal,Substantial,Cessna,T210,No,1.0,Reciprocating,Flight Test,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,Cessna T210
81311,Accident,2018-03-24,"Arosa, Eswatini",Eswatini,Unknown,Fatal,Substantial,Maule,M 7-235,No,1.1114300626304803,Unknown,Unknown,2.0,0.0,0.0,0.0,UNK,Unknown,2.0,Maule M 7-235
81414,Accident,2018-04-19,"Bulberde, TX",United States,BULVERDE AIRPARK,Fatal,Substantial,Mooney,M20F,No,1.0,Reciprocating,Ferry,0.0,0.0,0.0,4.0,VMC,Unknown,4.0,Mooney M20F
81498,Accident,2018-05-05,"Sisters, OR",United States,SISTERS EAGLE AIR,Fatal,Substantial,Beech,58,No,2.0,Reciprocating,Business,0.0,0.0,0.0,3.0,VMC,Unknown,3.0,Beech 58
81515,Accident,2018-05-06,"Gainesville, GA",United States,LEE GILMER MEMORIAL,Fatal,Substantial,Beech,58,No,2.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,Beech 58
81557,Accident,2018-05-15,"Abayt, Saudi Arabia",Saudi Arabia,Unknown,Fatal,Destroyed,Maule,M7,No,1.1114300626304803,Reciprocating,Unknown,4.0,0.0,0.0,0.0,Unknown,Unknown,4.0,Maule M7
81560,Accident,2018-05-15,"Tuzantan, Mexico",Mexico,Unknown,Fatal,Destroyed,Cessna,208,No,1.0,Turbo Prop,Unknown,3.0,0.0,0.0,0.0,Unknown,Unknown,3.0,Cessna 208
81592,Accident,2018-05-22,"Tegucigalpa, Honduras",Honduras,Toncontin International,Fatal,Substantial,Israel Aircraft Industries,GULFSTREAM 200,No,2.0,Unknown,Executive/corporate,0.0,6.0,0.0,0.0,VMC,Unknown,6.0,Israel Aircraft Industries GULFSTREAM 200
81658,Accident,2018-06-01,"Longview, TX",United States,East Side Airport,Fatal,Substantial,Luscombe,8A,No,1.0,Reciprocating,Flight Test,0.0,0.0,1.0,1.0,VMC,Unknown,2.0,Luscombe 8A
81719,Accident,2018-06-13,"Springfield Township, NJ",United States,Unknown,Fatal,Destroyed,Raytheon Aircraft Company,58,No,2.0,Reciprocating,Positioning,2.0,0.0,0.0,0.0,IMC,Unknown,2.0,Raytheon Aircraft Company 58
81838,Accident,2018-07-01,"Miami, FL",United States,Miami,Fatal,Substantial,Cessna,A185,No,1.0,Reciprocating,Positioning,0.0,1.0,0.0,0.0,VMC,Unknown,1.0,Cessna A185
81974,Accident,2018-07-23,"Tulsa, OK",United States,TULSA INTL,Fatal,Substantial,Cessna,560,No,2.0,Turbo Fan,Positioning,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,Cessna 560
81976,Accident,2018-07-23,"Cork, Ireland",Ireland,Unknown,Fatal,Substantial,Cessna,750,No,2.0,Turbo Fan,Business,0.0,0.0,0.0,8.0,Unknown,Unknown,8.0,Cessna 750
82067,Accident,2018-08-05,"Santa Ana, CA",United States,JOHN WAYNE AIRPORT-ORANGE COUN,Fatal,Destroyed,Cessna,414,No,2.0,Reciprocating,Business,5.0,0.0,0.0,0.0,VMC,Unknown,5.0,Cessna 414
82088,Accident,2018-08-09,"Raton, NM",United States,Raton Muni/Crews Field,Fatal,Substantial,Piper,PA18,No,1.0,Reciprocating,Other Work Use,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,Piper PA18
82117,Accident,2018-08-14,"Northport, WA",United States,Unknown,Fatal,Substantial,Air Tractor,AT802,No,1.0,Turbo Prop,Public Aircraft - Local,0.0,0.0,1.0,0.0,Unknown,Unknown,1.0,Air Tractor AT802
82163,Accident,2018-08-20,"McGrath, AK",United States,Unknown,Fatal,Substantial,Piper,PA18,No,1.0,Reciprocating,Business,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,Piper PA18
82210,Accident,2018-08-28,"Hartford, CT",United States,HARTFORD-BRAINARD,Fatal,Substantial,Piper,PA46,No,1.0,Turbo Prop,Business,0.0,0.0,0.0,4.0,VMC,Unknown,4.0,Piper PA46
82232,Accident,2018-08-31,"Burgas, Bulgaria",Bulgaria,Burgas,Fatal,Substantial,Cessna,680,No,1.1114300626304803,Unknown,Business,0.0,0.0,0.0,3.0,Unknown,Unknown,3.0,Cessna 680
82257,Accident,2018-09-03,"Burbank, CA",United States,Bob Hope,Fatal,Substantial,Beech,200,No,2.0,Turbo Prop,Positioning,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,Beech 200
82276,Accident,2018-09-06,"Laramie, WY",United States,Unknown,Fatal,Substantial,Cessna,T310,No,2.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,Cessna T310
82277,Accident,2018-09-06,"Port Huron, MI",United States,St. Clair County Int'l Airport,Fatal,Substantial,Cessna,340A,No,2.0,Reciprocating,Business,1.0,0.0,0.0,0.0,VMC,Unknown,1.0,Cessna 340A
82361,Accident,2018-09-25,"Oscoda, MI",United States,Oscoda-Wurtsmith Airport,Fatal,Destroyed,Beech,200,No,2.0,Turbo Prop,Business,1.0,0.0,0.0,0.0,IMC,Unknown,1.0,Beech 200
82391,Accident,2018-10-01,"Keokuk, IA",United States,Keokuk Muni,Fatal,Substantial,Cessna,340,No,2.0,Reciprocating,Executive/corporate,0.0,0.0,0.0,3.0,IMC,Unknown,3.0,Cessna 340
82407,Accident,2018-10-04,"Wagoner, OK",United States,Hefner-Easley,Fatal,Substantial,Cessna,205,No,1.0,Reciprocating,Flight Test,0.0,1.0,0.0,0.0,VMC,Unknown,1.0,Cessna 205
82426,Accident,2018-10-08,"Rolla, MO",United States,ROLLA DOWNTOWN,Fatal,Substantial,Cessna,188,No,1.0,Reciprocating,Positioning,0.0,1.0,0.0,0.0,VMC,Unknown,1.0,Cessna 188
82438,Accident,2018-10-11,"Anchorage, AK",United States,Sleepers Strip,Fatal,Substantial,Cessna,207,No,1.0,Reciprocating,Positioning,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,Cessna 207
82486,Accident,2018-10-20,"East Moriches, NY",United States,LUFKER,Fatal,Substantial,Piper,PA28,No,1.0,Reciprocating,Positioning,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,Piper PA28
82597,Accident,2018-11-18,"Harmon, ND",United States,Unknown,Fatal,Destroyed,Cessna,441,No,2.0,Turbo Prop,Positioning,3.0,0.0,0.0,0.0,VMC,Unknown,3.0,Cessna 441
82604,Accident,2018-11-21,"Sand Creek, WI",United States,Unknown,Fatal,Substantial,Cirrus,SR22,No,1.0,Reciprocating,Ferry,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,Cirrus SR22
82605,Accident,2018-11-21,"Puente Alto, Chile",Chile,Unknown,Fatal,Destroyed,Cessna,TU206,No,1.0,Reciprocating,Unknown,2.0,0.0,0.0,0.0,VMC,Unknown,2.0,Cessna TU206
82623,Accident,2018-11-27,"Santa Fe, NM",United States,Santa Fe Municipal,Fatal,Destroyed,Mooney,M20C,No,1.0,Reciprocating,Positioning,1.0,0.0,0.0,0.0,VMC,Unknown,1.0,Mooney M20C
82638,Accident,2018-11-30,"Memphis, IN",United States,Unknown,Fatal,Destroyed,Cessna,525,No,2.0,Turbo Fan,Business,3.0,0.0,0.0,0.0,IMC,Unknown,3.0,Cessna 525
82679,Accident,2018-12-15,"Key West, FL",United States,KEY WEST INTL,Fatal,Substantial,Learjet,35,No,2.0,Turbo Fan,Positioning,0.0,0.0,0.0,4.0,Unknown,Unknown,4.0,Learjet 35
82680,Accident,2018-12-16,"Riggins, ID",United States,Buffalo Hump (Concord) private,Fatal,Substantial,Cessna,170,No,1.0,Reciprocating,Positioning,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,Cessna 170
82688,Accident,2018-12-19,"McCormick, SC",United States,Unknown,Fatal,Substantial,Diamond,DA20,No,1.0,Reciprocating,Flight Test,0.0,2.0,0.0,0.0,VMC,Unknown,2.0,Diamond DA20
82769,Accident,2019-01-21,"Kidron, OH",United States,Stoltzfus Airfield,Fatal,Substantial,Douglas,DC3C,No,2.0,Turbo Prop,Positioning,2.0,0.0,0.0,0.0,VMC,Unknown,2.0,Douglas DC3C
82770,Accident,2019-01-21,"Chignik Lagoon, AK",United States,CHIGNIK LAGOON,Fatal,Substantial,Piper,PA31,No,2.0,Reciprocating,Other Work Use,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,Piper PA31
82802,Accident,2019-01-30,"Kake, AK",United States,Kake Airport,Fatal,Destroyed,Beech,200,No,1.1114300626304803,Turbo Prop,Business,3.0,0.0,0.0,0.0,VMC,Unknown,3.0,Beech 200
82831,Accident,2019-02-11,"Richmond, IN",United States,Richmond Muni,Fatal,Substantial,Beech,400,No,2.0,Turbo Fan,Business,0.0,0.0,0.0,3.0,IMC,Unknown,3.0,Beech 400
82852,Accident,2019-02-20,"Tulsa, OK",United States,RICHARD LLOYD JONES JR,Fatal,Substantial,Cirrus,SR22,No,1.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,Cirrus SR22
82862,Accident,2019-02-22,"Stallion Springs, CA",United States,Unknown,Fatal,Destroyed,Beech,D55,No,2.0,Reciprocating,Business,3.0,0.0,0.0,0.0,UNK,Unknown,3.0,Beech D55
82864,Accident,2019-02-22,"Colby, KS",United States,Shalz Field Airport,Fatal,Substantial,Beech,65,No,2.0,Reciprocating,Positioning,0.0,0.0,0.0,1.0,IMC,Unknown,1.0,Beech 65
